5/1/2021 10:21:36 PM /Shop/customers/2
 5/1/2021 10:24:30 PM /Shop/customers/2
 5/8/2021 3:44:06 PM ShopAPI.Controllers.ProductsController.GetAllProducts (ShopAPI)
 5/8/2021 3:56:35 PM ShopAPI.Controllers.CustomersController.GetAllcustomers (ShopAPI)
 5/8/2021 3:56:49 PM ShopAPI.Controllers.ProductsController.DeleteProduct (ShopAPI)
 5/8/2021 3:57:01 PM ShopAPI.Controllers.UsersController.GetAllcustomers (ShopAPI)
 5/8/2021 3:58:00 PM ShopAPI.Controllers.UsersController.GetAllcustomers (ShopAPI)
 5/8/2021 4:11:52 PM ShopAPI.Controllers.CustomersController.GetAllcustomers (ShopAPI)
 5/8/2021 4:12:13 PM ShopAPI.Controllers.UsersController.GetAllusers (ShopAPI)
 5/8/2021 4:12:27 PM ShopAPI.Controllers.UsersController.GetUser (ShopAPI)
 5/8/2021 4:12:32 PM ShopAPI.Controllers.UsersController.GetUser (ShopAPI)
 5/8/2021 4:13:04 PM ShopAPI.Controllers.UsersController.DeleteUser (ShopAPI)
 5/8/2021 4:13:47 PM ShopAPI.Controllers.CustomersController.GetAllcustomers (ShopAPI)
 5/8/2021 4:13:47 PM ShopAPI.Controllers.UsersController.DeleteUser (ShopAPI)
 5/8/2021 4:14:02 PM ShopAPI.Controllers.UsersController.GetAllusers (ShopAPI)
 5/8/2021 4:14:15 PM ShopAPI.Controllers.UsersController.GetAllusers (ShopAPI)
 5/8/2021 4:14:46 PM ShopAPI.Controllers.UsersController.AddUser (ShopAPI)
 5/8/2021 4:14:51 PM ShopAPI.Controllers.UsersController.GetAllusers (ShopAPI)
 5/8/2021 4:15:06 PM ShopAPI.Controllers.UsersController.AddUser (ShopAPI)
 5/8/2021 4:15:18 PM ShopAPI.Controllers.UsersController.AddUser (ShopAPI)
 5/8/2021 4:15:46 PM ShopAPI.Controllers.UsersController.UpdatUser (ShopAPI)
 5/8/2021 4:15:51 PM ShopAPI.Controllers.UsersController.GetAllusers (ShopAPI)
 5/8/2021 4:16:08 PM ShopAPI.Controllers.UsersController.GetUser (ShopAPI)
 5/9/2021 6:38:33 PM ShopAPI.Controllers.CustomersController.GetAllcustomers (ShopAPI)
 5/9/2021 6:38:46 PM ShopAPI.Controllers.CustomersController.GetCustomer (ShopAPI)
 
